requirement_id,source_document,source_location,priority,domain,screen_code,stitch_instance_code,route_or_overlay,user_role,state,acceptance_criteria,implementation_file,API_endpoint,DB_table_or_migration,unit_test,integration_test,E2E_test,visual_reference,visual_test,accessibility_test,staging_evidence,Android_evidence,status,blocker,evidence_path,commit_sha
STITCH-054,stitch_salary_hijacking_design_system_classified.zip,SCR-019-V002__sensitive-data-warning,P1,커뮤니티,SCR-019,SCR-019-V002,/community/write,user,WARNING,modal must be implemented as native production route/state/overlay without WebView or PNG background; action=EXTRACT_AS_REUSABLE_DIALOG,features/community/screens/PostComposeScreen.tsx,,,,,,zip:SCR-019-V002__sensitive-data-warning/screen.png,,,,,UNVERIFIED,,artifacts/qa/stitch-classified-catalog-summary-20260724.json,bbb7410fbbaeb784b9a4026f65154f94794ac0b4
STITCH-055,stitch_salary_hijacking_design_system_classified.zip,SCR-023-V001__account-restricted,P1,사용자,SCR-023,SCR-023-V001,/my/account,user,RESTRICTED,screen must be implemented as native production route/state/overlay without WebView or PNG background; action=MERGE_AS_PARENT_SCREEN_STATE,features/my/screens/AccountSettingsScreen.tsx,,,,,,zip:SCR-023-V001__account-restricted/screen.png,,,,,UNVERIFIED,,artifacts/qa/stitch-classified-catalog-summary-20260724.json,bbb7410fbbaeb784b9a4026f65154f94794ac0b4
STITCH-056,stitch_salary_hijacking_design_system_classified.zip,SCR-009-V002__edit-inactive,P1,계획,SCR-009,SCR-009-V002,/plan/fixed-expenses/:fixedExpenseId?,user,EDIT,screen must be implemented as native production route/state/overlay without WebView or PNG background; action=IMPLEMENT_AS_SCREEN_VARIANT,features/plan/screens/FixedExpenseFormScreen.tsx,,,,,,zip:SCR-009-V002__edit-inactive/screen.png,,,,,UNVERIFIED,,artifacts/qa/stitch-classified-catalog-summary-20260724.json,bbb7410fbbaeb784b9a4026f65154f94794ac0b4
STITCH-057,stitch_salary_hijacking_design_system_classified.zip,SCR-019-V003__writing-restricted,P1,커뮤니티,SCR-019,SCR-019-V003,/community/write,user,RESTRICTED,screen must be implemented as native production route/state/overlay without WebView or PNG background; action=MERGE_AS_PARENT_SCREEN_STATE,features/community/screens/PostComposeScreen.tsx,,,,,,zip:SCR-019-V003__writing-restricted/screen.png,,,,,UNVERIFIED,,artifacts/qa/stitch-classified-catalog-summary-20260724.json,bbb7410fbbaeb784b9a4026f65154f94794ac0b4
STITCH-058,stitch_salary_hijacking_design_system_classified.zip,SCR-010-V002__add-savings-goal,P1,계획,SCR-010,SCR-010-V002,/plan/fixed-savings/:fixedSavingId?,user,ADD,screen must be implemented as native production route/state/overlay without WebView or PNG background; action=IMPLEMENT_AS_SCREEN_VARIANT,features/plan/screens/FixedSavingsFormScreen.tsx,,,,,,zip:SCR-010-V002__add-savings-goal/screen.png,,,,,UNVERIFIED,,artifacts/qa/stitch-classified-catalog-summary-20260724.json,bbb7410fbbaeb784b9a4026f65154f94794ac0b4
STITCH-059,stitch_salary_hijacking_design_system_classified.zip,SCR-019-V004__compose-draft,P1,커뮤니티,SCR-019,SCR-019-V004,/community/write,user,DRAFT,screen must be implemented as native production route/state/overlay without WebView or PNG background; action=IMPLEMENT_AS_SCREEN_VARIANT,features/community/screens/PostComposeScreen.tsx,,,,,,zip:SCR-019-V004__compose-draft/screen.png,,,,,UNVERIFIED,,artifacts/qa/stitch-classified-catalog-summary-20260724.json,bbb7410fbbaeb784b9a4026f65154f94794ac0b4
STITCH-060,stitch_salary_hijacking_design_system_classified.zip,SCR-013-V001__reading-home,P1,레벨업,SCR-013,SCR-013-V001,/lv-up/reading,user,DEFAULT,screen must be implemented as native production route/state/overlay without WebView or PNG background; action=IMPLEMENT_AS_SCREEN_VARIANT,features/lv-up/screens/ReadingLvUpScreen.tsx,,,,,,zip:SCR-013-V001__reading-home/screen.png,,,,,UNVERIFIED,,artifacts/qa/stitch-classified-catalog-summary-20260724.json,bbb7410fbbaeb784b9a4026f65154f94794ac0b4
STITCH-061,stitch_salary_hijacking_design_system_classified.zip,SCR-026-V003__inquiry-empty,P1,고객지원,SCR-026,SCR-026-V003,/my/inquiries,user,EMPTY,screen must be implemented as native production route/state/overlay without WebView or PNG background; action=MERGE_AS_PARENT_SCREEN_STATE,features/support/screens/InquiryScreen.tsx,,,,,,zip:SCR-026-V003__inquiry-empty/screen.png,,,,,UNVERIFIED,,artifacts/qa/stitch-classified-catalog-summary-20260724.json,bbb7410fbbaeb784b9a4026f65154f94794ac0b4
STITCH-062,stitch_salary_hijacking_design_system_classified.zip,SCR-016-V004__workout-detail,P1,레벨업,SCR-016,SCR-016-V004,/lv-up/health,user,DETAIL,screen must be implemented as native production route/state/overlay without WebView or PNG background; action=IMPLEMENT_AS_SCREEN_VARIANT,features/lv-up/screens/HealthLvUpScreen.tsx,,,,,,zip:SCR-016-V004__workout-detail/screen.png,,,,,UNVERIFIED,,artifacts/qa/stitch-classified-catalog-summary-20260724.json,bbb7410fbbaeb784b9a4026f65154f94794ac0b4
STITCH-063,stitch_salary_hijacking_design_system_classified.zip,SCR-026-V004__inquiry-detail-pending,P1,고객지원,SCR-026,SCR-026-V004,/my/inquiries,user,DETAIL,screen must be implemented as native production route/state/overlay without WebView or PNG background; action=IMPLEMENT_AS_SCREEN_VARIANT,features/support/screens/InquiryScreen.tsx,,,,,,zip:SCR-026-V004__inquiry-detail-pending/screen.png,,,,,UNVERIFIED,,artifacts/qa/stitch-classified-catalog-summary-20260724.json,bbb7410fbbaeb784b9a4026f65154f94794ac0b4
STITCH-064,stitch_salary_hijacking_design_system_classified.zip,SCR-023-V002__data-export-ready,P1,사용자,SCR-023,SCR-023-V002,/my/account,user,SUCCESS,screen must be implemented as native production route/state/overlay without WebView or PNG background; action=IMPLEMENT_AS_SCREEN_VARIANT,features/my/screens/AccountSettingsScreen.tsx,,,,,,zip:SCR-023-V002__data-export-ready/screen.png,,,,,UNVERIFIED,,artifacts/qa/stitch-classified-catalog-summary-20260724.json,bbb7410fbbaeb784b9a4026f65154f94794ac0b4
STITCH-065,stitch_salary_hijacking_design_system_classified.zip,SCR-009-V003__add-fixed-expense,P1,계획,SCR-009,SCR-009-V003,/plan/fixed-expenses/:fixedExpenseId?,user,ADD,screen must be implemented as native production route/state/overlay without WebView or PNG background; action=IMPLEMENT_AS_SCREEN_VARIANT,features/plan/screens/FixedExpenseFormScreen.tsx,,,,,,zip:SCR-009-V003__add-fixed-expense/screen.png,,,,,UNVERIFIED,,artifacts/qa/stitch-classified-catalog-summary-20260724.json,bbb7410fbbaeb784b9a4026f65154f94794ac0b4
STITCH-066,stitch_salary_hijacking_design_system_classified.zip,SCR-015-V002__english-learning-flow,P1,레벨업,SCR-015,SCR-015-V002,/lv-up/english,user,FLOW,flow_board must be implemented as native production route/state/overlay without WebView or PNG background; action=SPLIT_INTO_COMPONENT_STATES,features/lv-up/screens/EnglishLvUpScreen.tsx,,,,,,zip:SCR-015-V002__english-learning-flow/screen.png,,,,,UNVERIFIED,,artifacts/qa/stitch-classified-catalog-summary-20260724.json,bbb7410fbbaeb784b9a4026f65154f94794ac0b4
STITCH-067,stitch_salary_hijacking_design_system_classified.zip,SCR-001-V002__login-state-check,P1,진입,SCR-001,SCR-001-V002,/splash,user,LOADING,screen must be implemented as native production route/state/overlay without WebView or PNG background; action=MERGE_AS_PARENT_SCREEN_STATE,features/app-entry/screens/SplashScreen.tsx,,,,,,zip:SCR-001-V002__login-state-check/screen.png,,,,,UNVERIFIED,,artifacts/qa/stitch-classified-catalog-summary-20260724.json,bbb7410fbbaeb784b9a4026f65154f94794ac0b4
STITCH-068,stitch_salary_hijacking_design_system_classified.zip,MOD-008-V001__report-result-board,P1,모달,MOD-008,MOD-008-V001,overlay,user,MULTI_STATE,multi_state_board must be implemented as native production route/state/overlay without WebView or PNG background; action=SPLIT_INTO_COMPONENT_STATES,features/community/components/ReportResultDialog.tsx,,,,,,zip:MOD-008-V001__report-result-board/screen.png,,,,,UNVERIFIED,,artifacts/qa/stitch-classified-catalog-summary-20260724.json,bbb7410fbbaeb784b9a4026f65154f94794ac0b4
STITCH-069,stitch_salary_hijacking_design_system_classified.zip,SCR-013-V002__source-unavailable,P1,레벨업,SCR-013,SCR-013-V002,/lv-up/reading,user,ERROR,screen must be implemented as native production route/state/overlay without WebView or PNG background; action=MERGE_AS_PARENT_SCREEN_STATE,features/lv-up/screens/ReadingLvUpScreen.tsx,,,,,,zip:SCR-013-V002__source-unavailable/screen.png,,,,,UNVERIFIED,,artifacts/qa/stitch-classified-catalog-summary-20260724.json,bbb7410fbbaeb784b9a4026f65154f94794ac0b4
STITCH-070,stitch_salary_hijacking_design_system_classified.zip,MOD-001-V001__payroll-amount-validation-error,P1,모달,MOD-001,MOD-001-V001,overlay,user,ERROR,modal must be implemented as native production route/state/overlay without WebView or PNG background; action=EXTRACT_AS_REUSABLE_DIALOG,shared/ui/dialogs/AmountInputErrorDialog.tsx,,,,,,zip:MOD-001-V001__payroll-amount-validation-error/screen.png,,,,,UNVERIFIED,,artifacts/qa/stitch-classified-catalog-summary-20260724.json,bbb7410fbbaeb784b9a4026f65154f94794ac0b4
STITCH-071,stitch_salary_hijacking_design_system_classified.zip,SCR-021-V007__my-page-legacy,P1,사용자,SCR-021,SCR-021-V007,/my,user,DEFAULT,screen must be implemented as native production route/state/overlay without WebView or PNG background; action=IMPLEMENT_AS_SCREEN_VARIANT,features/my/screens/MyPageScreen.tsx,,,,,,zip:SCR-021-V007__my-page-legacy/screen.png,,,,,UNVERIFIED,,artifacts/qa/stitch-classified-catalog-summary-20260724.json,bbb7410fbbaeb784b9a4026f65154f94794ac0b4
STITCH-072,stitch_salary_hijacking_design_system_classified.zip,SCR-011-V002__daily-budget-input,P1,계획,SCR-011,SCR-011-V002,/plan/daily-budget,user,INPUT,screen must be implemented as native production route/state/overlay without WebView or PNG background; action=IMPLEMENT_AS_SCREEN_VARIANT,features/plan/screens/DailyBudgetFormScreen.tsx,,,,,,zip:SCR-011-V002__daily-budget-input/screen.png,,,,,UNVERIFIED,,artifacts/qa/stitch-classified-catalog-summary-20260724.json,bbb7410fbbaeb784b9a4026f65154f94794ac0b4
STITCH-073,stitch_salary_hijacking_design_system_classified.zip,MOD-004-V001__budget-plan-warning,P1,모달,MOD-004,MOD-004-V001,overlay,user,WARNING,modal must be implemented as native production route/state/overlay without WebView or PNG background; action=EXTRACT_AS_REUSABLE_DIALOG,features/plan/components/BudgetOverrunDialog.tsx,,,,,,zip:MOD-004-V001__budget-plan-warning/screen.png,,,,,UNVERIFIED,,artifacts/qa/stitch-classified-catalog-summary-20260724.json,bbb7410fbbaeb784b9a4026f65154f94794ac0b4
STITCH-074,stitch_salary_hijacking_design_system_classified.zip,SCR-028-V002__ad-data-separation-policy,P1,정책,SCR-028,SCR-028-V002,/terms,user,POLICY,screen must be implemented as native production route/state/overlay without WebView or PNG background; action=IMPLEMENT_AS_SCREEN_VARIANT,features/policy/screens/TermsConsentScreen.tsx,,,,,,zip:SCR-028-V002__ad-data-separation-policy/screen.png,,,,,UNVERIFIED,,artifacts/qa/stitch-classified-catalog-summary-20260724.json,bbb7410fbbaeb784b9a4026f65154f94794ac0b4
STITCH-075,stitch_salary_hijacking_design_system_classified.zip,SCR-001-V003__brand-loading-alt,P1,진입,SCR-001,SCR-001-V003,/splash,user,LOADING,screen must be implemented as native production route/state/overlay without WebView or PNG background; action=MERGE_AS_PARENT_SCREEN_STATE,features/app-entry/screens/SplashScreen.tsx,,,,,,zip:SCR-001-V003__brand-loading-alt/screen.png,,,,,UNVERIFIED,,artifacts/qa/stitch-classified-catalog-summary-20260724.json,bbb7410fbbaeb784b9a4026f65154f94794ac0b4
STITCH-076,stitch_salary_hijacking_design_system_classified.zip,SCR-022-V002__validation-error,P1,사용자,SCR-022,SCR-022-V002,/my/profile,user,ERROR,screen must be implemented as native production route/state/overlay without WebView or PNG background; action=MERGE_AS_PARENT_SCREEN_STATE,features/my/screens/ProfileSettingsScreen.tsx,,,,,,zip:SCR-022-V002__validation-error/screen.png,,,,,UNVERIFIED,,artifacts/qa/stitch-classified-catalog-summary-20260724.json,bbb7410fbbaeb784b9a4026f65154f94794ac0b4
STITCH-077,stitch_salary_hijacking_design_system_classified.zip,SCR-018-V003__community-post-detail,P1,커뮤니티,SCR-018,SCR-018-V003,/community/posts/:postId,user,DEFAULT,screen must be implemented as native production route/state/overlay without WebView or PNG background; action=IMPLEMENT_AS_SCREEN_VARIANT,features/community/screens/PostDetailScreen.tsx,,,,,,zip:SCR-018-V003__community-post-detail/screen.png,,,,,UNVERIFIED,,artifacts/qa/stitch-classified-catalog-summary-20260724.json,bbb7410fbbaeb784b9a4026f65154f94794ac0b4
STITCH-078,stitch_salary_hijacking_design_system_classified.zip,SCR-028-V003__detailed-consent,P1,정책,SCR-028,SCR-028-V003,/terms,user,CONSENT,screen must be implemented as native production route/state/overlay without WebView or PNG background; action=IMPLEMENT_AS_SCREEN_VARIANT,features/policy/screens/TermsConsentScreen.tsx,,,,,,zip:SCR-028-V003__detailed-consent/screen.png,,,,,UNVERIFIED,,artifacts/qa/stitch-classified-catalog-summary-20260724.json,bbb7410fbbaeb784b9a4026f65154f94794ac0b4
STITCH-079,stitch_salary_hijacking_design_system_classified.zip,SCR-021-V008__ad-hidden,P1,사용자,SCR-021,SCR-021-V008,/my,user,EMPTY,screen must be implemented as native production route/state/overlay without WebView or PNG background; action=MERGE_AS_PARENT_SCREEN_STATE,features/my/screens/MyPageScreen.tsx,,,,,,zip:SCR-021-V008__ad-hidden/screen.png,,,,,UNVERIFIED,,artifacts/qa/stitch-classified-catalog-summary-20260724.json,bbb7410fbbaeb784b9a4026f65154f94794ac0b4
STITCH-080,stitch_salary_hijacking_design_system_classified.zip,SCR-004-V001__salary-amount-keypad,P1,온보딩,SCR-004,SCR-004-V001,/onboarding/payroll,user,INPUT,screen must be implemented as native production route/state/overlay without WebView or PNG background; action=IMPLEMENT_AS_SCREEN_VARIANT,features/payroll-onboarding/screens/PayrollOnboardingScreen.tsx,,,,,,zip:SCR-004-V001__salary-amount-keypad/screen.png,,,,,UNVERIFIED,,artifacts/qa/stitch-classified-catalog-summary-20260724.json,bbb7410fbbaeb784b9a4026f65154f94794ac0b4
STITCH-081,stitch_salary_hijacking_design_system_classified.zip,SCR-004-V002__expected-salary-step,P1,온보딩,SCR-004,SCR-004-V002,/onboarding/payroll,user,INPUT,screen must be implemented as native production route/state/overlay without WebView or PNG background; action=IMPLEMENT_AS_SCREEN_VARIANT,features/payroll-onboarding/screens/PayrollOnboardingScreen.tsx,,,,,,zip:SCR-004-V002__expected-salary-step/screen.png,,,,,UNVERIFIED,,artifacts/qa/stitch-classified-catalog-summary-20260724.json,bbb7410fbbaeb784b9a4026f65154f94794ac0b4
STITCH-082,stitch_salary_hijacking_design_system_classified.zip,MOD-005-V002__reading-mission-complete,P1,모달,MOD-005,MOD-005-V002,overlay,user,SUCCESS,modal must be implemented as native production route/state/overlay without WebView or PNG background; action=EXTRACT_AS_REUSABLE_DIALOG,features/lv-up/components/MissionCompleteDialog.tsx,,,,,,zip:MOD-005-V002__reading-mission-complete/screen.png,,,,,UNVERIFIED,,artifacts/qa/stitch-classified-catalog-summary-20260724.json,bbb7410fbbaeb784b9a4026f65154f94794ac0b4
STITCH-083,stitch_salary_hijacking_design_system_classified.zip,MOD-002-V001__fixed-expense-delete-confirm,P1,모달,MOD-002,MOD-002-V001,overlay,user,CONFIRM,modal must be implemented as native production route/state/overlay without WebView or PNG background; action=EXTRACT_AS_REUSABLE_DIALOG,features/expenses/components/ExpenseDeleteDialog.tsx,,,,,,zip:MOD-002-V001__fixed-expense-delete-confirm/screen.png,,,,,UNVERIFIED,,artifacts/qa/stitch-classified-catalog-summary-20260724.json,bbb7410fbbaeb784b9a4026f65154f94794ac0b4
STITCH-084,stitch_salary_hijacking_design_system_classified.zip,SCR-001-V004__splash-static,P1,진입,SCR-001,SCR-001-V004,/splash,user,DEFAULT,screen must be implemented as native production route/state/overlay without WebView or PNG background; action=IMPLEMENT_AS_SCREEN_VARIANT,features/app-entry/screens/SplashScreen.tsx,,,,,,zip:SCR-001-V004__splash-static/screen.png,,,,,UNVERIFIED,,artifacts/qa/stitch-classified-catalog-summary-20260724.json,bbb7410fbbaeb784b9a4026f65154f94794ac0b4
STITCH-085,stitch_salary_hijacking_design_system_classified.zip,SCR-010-V003__add-savings,P1,계획,SCR-010,SCR-010-V003,/plan/fixed-savings/:fixedSavingId?,user,ADD,screen must be implemented as native production route/state/overlay without WebView or PNG background; action=IMPLEMENT_AS_SCREEN_VARIANT,features/plan/screens/FixedSavingsFormScreen.tsx,,,,,,zip:SCR-010-V003__add-savings/screen.png,,,,,UNVERIFIED,,artifacts/qa/stitch-classified-catalog-summary-20260724.json,bbb7410fbbaeb784b9a4026f65154f94794ac0b4
STITCH-086,stitch_salary_hijacking_design_system_classified.zip,SCR-027-V002__event-detail,P1,운영,SCR-027,SCR-027-V002,/my/notices,user,DETAIL,screen must be implemented as native production route/state/overlay without WebView or PNG background; action=IMPLEMENT_AS_SCREEN_VARIANT,features/support/screens/NoticeScreen.tsx,,,,,,zip:SCR-027-V002__event-detail/screen.png,,,,,UNVERIFIED,,artifacts/qa/stitch-classified-catalog-summary-20260724.json,bbb7410fbbaeb784b9a4026f65154f94794ac0b4
STITCH-087,stitch_salary_hijacking_design_system_classified.zip,SCR-018-V004__commenting-restricted,P1,커뮤니티,SCR-018,SCR-018-V004,/community/posts/:postId,user,RESTRICTED,screen must be implemented as native production route/state/overlay without WebView or PNG background; action=MERGE_AS_PARENT_SCREEN_STATE,features/community/screens/PostDetailScreen.tsx,,,,,,zip:SCR-018-V004__commenting-restricted/screen.png,,,,,UNVERIFIED,,artifacts/qa/stitch-classified-catalog-summary-20260724.json,bbb7410fbbaeb784b9a4026f65154f94794ac0b4
STITCH-088,stitch_salary_hijacking_design_system_classified.zip,SCR-015-V003__english-home,P1,레벨업,SCR-015,SCR-015-V003,/lv-up/english,user,DEFAULT,screen must be implemented as native production route/state/overlay without WebView or PNG background; action=IMPLEMENT_AS_SCREEN_VARIANT,features/lv-up/screens/EnglishLvUpScreen.tsx,,,,,,zip:SCR-015-V003__english-home/screen.png,,,,,UNVERIFIED,,artifacts/qa/stitch-classified-catalog-summary-20260724.json,bbb7410fbbaeb784b9a4026f65154f94794ac0b4
