METHOD,PATH,DOMAIN,REQ_ID,AUTH_REQUIRED,ROLE_PERMISSION,OWNERSHIP_RULE,REQUEST_SCHEMA,RESPONSE_SCHEMA,SUCCESS_STATUS,ERROR_CODES,IDEMPOTENCY_REQUIRED,CONCURRENCY_POLICY,RATE_LIMIT,PAGINATION,DB_TABLES,AUDIT_EVENT,CURRENT_IMPLEMENTATION_PATH,CONSUMERS,STATUS
POST,/api/v1/savings/{goalId}/transactions,SAV,SAV-PHASE1,YES,USER,AUTHENTICATED_USER_EQUALS_OWNER_OR_PRIVILEGED_POLICY,PHASE1_SCHEMA_CONTRACT_REQUIRED,STANDARD_API_ENVELOPE_FINAL,201_OR_200,ERROR_TAXONOMY_FINAL,YES,TRANSACTION_OR_IDEMPOTENCY_OR_OPTIMISTIC_VERSION,AUTH_MIDDLEWARE_RATE_LIMIT_POLICY,N/A,PHASE2_DB_MAPPING_REQUIRED,AUDIT_OR_DOMAIN_EVENT_REQUIRED,services/api/src/routes/savings.routes.ts,apps/mobile,PASS_CONTRACT_FROZEN_IMPLEMENTATION_VERIFICATION_LATER
POST,/api/v1/savings/{goalId}/deposit,SAV,SAV-PHASE1,YES,USER,AUTHENTICATED_USER_EQUALS_OWNER_OR_PRIVILEGED_POLICY,PHASE1_SCHEMA_CONTRACT_REQUIRED,STANDARD_API_ENVELOPE_FINAL,201_OR_200,ERROR_TAXONOMY_FINAL,YES,TRANSACTION_OR_IDEMPOTENCY_OR_OPTIMISTIC_VERSION,AUTH_MIDDLEWARE_RATE_LIMIT_POLICY,N/A,PHASE2_DB_MAPPING_REQUIRED,AUDIT_OR_DOMAIN_EVENT_REQUIRED,services/api/src/routes/savings.routes.ts,apps/mobile,PASS_CONTRACT_FROZEN_IMPLEMENTATION_VERIFICATION_LATER
POST,/api/v1/savings/{goalId}/withdraw,SAV,SAV-PHASE1,YES,USER,AUTHENTICATED_USER_EQUALS_OWNER_OR_PRIVILEGED_POLICY,PHASE1_SCHEMA_CONTRACT_REQUIRED,STANDARD_API_ENVELOPE_FINAL,201_OR_200,ERROR_TAXONOMY_FINAL,YES,TRANSACTION_OR_IDEMPOTENCY_OR_OPTIMISTIC_VERSION,AUTH_MIDDLEWARE_RATE_LIMIT_POLICY,N/A,PHASE2_DB_MAPPING_REQUIRED,AUDIT_OR_DOMAIN_EVENT_REQUIRED,services/api/src/routes/savings.routes.ts,apps/mobile,PASS_CONTRACT_FROZEN_IMPLEMENTATION_VERIFICATION_LATER
GET,/api/v1/uploads,WRITE,WRITE-PHASE1,YES,USER,AUTHENTICATED_USER_EQUALS_OWNER_OR_PRIVILEGED_POLICY,PHASE1_SCHEMA_CONTRACT_REQUIRED,STANDARD_API_ENVELOPE_FINAL,200,ERROR_TAXONOMY_FINAL,NO,READ_CONSISTENCY,AUTH_MIDDLEWARE_RATE_LIMIT_POLICY,CURSOR_DEFAULT_20_MAX_100,PHASE2_DB_MAPPING_REQUIRED,REQUEST_TRACE_ONLY,services/api/src/routes/uploads.routes.ts,apps/mobile,PASS_CONTRACT_FROZEN_IMPLEMENTATION_VERIFICATION_LATER
GET,/api/v1/uploads/quota,WRITE,WRITE-PHASE1,YES,USER,AUTHENTICATED_USER_EQUALS_OWNER_OR_PRIVILEGED_POLICY,PHASE1_SCHEMA_CONTRACT_REQUIRED,STANDARD_API_ENVELOPE_FINAL,200,ERROR_TAXONOMY_FINAL,NO,READ_CONSISTENCY,AUTH_MIDDLEWARE_RATE_LIMIT_POLICY,CURSOR_DEFAULT_20_MAX_100,PHASE2_DB_MAPPING_REQUIRED,REQUEST_TRACE_ONLY,services/api/src/routes/uploads.routes.ts,apps/mobile,PASS_CONTRACT_FROZEN_IMPLEMENTATION_VERIFICATION_LATER
POST,/api/v1/uploads/prepare,WRITE,WRITE-PHASE1,YES,USER,AUTHENTICATED_USER_EQUALS_OWNER_OR_PRIVILEGED_POLICY,PHASE1_SCHEMA_CONTRACT_REQUIRED,STANDARD_API_ENVELOPE_FINAL,201_OR_200,ERROR_TAXONOMY_FINAL,NO,TRANSACTION_OR_IDEMPOTENCY_OR_OPTIMISTIC_VERSION,AUTH_MIDDLEWARE_RATE_LIMIT_POLICY,N/A,PHASE2_DB_MAPPING_REQUIRED,AUDIT_OR_DOMAIN_EVENT_REQUIRED,services/api/src/routes/uploads.routes.ts,apps/mobile,PASS_CONTRACT_FROZEN_IMPLEMENTATION_VERIFICATION_LATER
POST,/api/v1/uploads/direct,WRITE,WRITE-PHASE1,YES,USER,AUTHENTICATED_USER_EQUALS_OWNER_OR_PRIVILEGED_POLICY,PHASE1_SCHEMA_CONTRACT_REQUIRED,STANDARD_API_ENVELOPE_FINAL,201_OR_200,ERROR_TAXONOMY_FINAL,NO,TRANSACTION_OR_IDEMPOTENCY_OR_OPTIMISTIC_VERSION,AUTH_MIDDLEWARE_RATE_LIMIT_POLICY,N/A,PHASE2_DB_MAPPING_REQUIRED,AUDIT_OR_DOMAIN_EVENT_REQUIRED,services/api/src/routes/uploads.routes.ts,apps/mobile,PASS_CONTRACT_FROZEN_IMPLEMENTATION_VERIFICATION_LATER
GET,/api/v1/uploads/{attachmentId},WRITE,WRITE-PHASE1,YES,USER,AUTHENTICATED_USER_EQUALS_OWNER_OR_PRIVILEGED_POLICY,PHASE1_SCHEMA_CONTRACT_REQUIRED,STANDARD_API_ENVELOPE_FINAL,200,ERROR_TAXONOMY_FINAL,NO,READ_CONSISTENCY,AUTH_MIDDLEWARE_RATE_LIMIT_POLICY,N/A,PHASE2_DB_MAPPING_REQUIRED,REQUEST_TRACE_ONLY,services/api/src/routes/uploads.routes.ts,apps/mobile,PASS_CONTRACT_FROZEN_IMPLEMENTATION_VERIFICATION_LATER
PATCH,/api/v1/uploads/{attachmentId},WRITE,WRITE-PHASE1,YES,USER,AUTHENTICATED_USER_EQUALS_OWNER_OR_PRIVILEGED_POLICY,PHASE1_SCHEMA_CONTRACT_REQUIRED,STANDARD_API_ENVELOPE_FINAL,200,ERROR_TAXONOMY_FINAL,NO,TRANSACTION_OR_IDEMPOTENCY_OR_OPTIMISTIC_VERSION,AUTH_MIDDLEWARE_RATE_LIMIT_POLICY,N/A,PHASE2_DB_MAPPING_REQUIRED,AUDIT_OR_DOMAIN_EVENT_REQUIRED,services/api/src/routes/uploads.routes.ts,apps/mobile,PASS_CONTRACT_FROZEN_IMPLEMENTATION_VERIFICATION_LATER
DELETE,/api/v1/uploads/{attachmentId},WRITE,WRITE-PHASE1,YES,USER,AUTHENTICATED_USER_EQUALS_OWNER_OR_PRIVILEGED_POLICY,PHASE1_SCHEMA_CONTRACT_REQUIRED,STANDARD_API_ENVELOPE_FINAL,200,ERROR_TAXONOMY_FINAL,NO,TRANSACTION_OR_IDEMPOTENCY_OR_OPTIMISTIC_VERSION,AUTH_MIDDLEWARE_RATE_LIMIT_POLICY,N/A,PHASE2_DB_MAPPING_REQUIRED,AUDIT_OR_DOMAIN_EVENT_REQUIRED,services/api/src/routes/uploads.routes.ts,apps/mobile,PASS_CONTRACT_FROZEN_IMPLEMENTATION_VERIFICATION_LATER
POST,/api/v1/uploads/{attachmentId}/finalize,WRITE,WRITE-PHASE1,YES,USER,AUTHENTICATED_USER_EQUALS_OWNER_OR_PRIVILEGED_POLICY,PHASE1_SCHEMA_CONTRACT_REQUIRED,STANDARD_API_ENVELOPE_FINAL,201_OR_200,ERROR_TAXONOMY_FINAL,YES,TRANSACTION_OR_IDEMPOTENCY_OR_OPTIMISTIC_VERSION,AUTH_MIDDLEWARE_RATE_LIMIT_POLICY,N/A,PHASE2_DB_MAPPING_REQUIRED,AUDIT_OR_DOMAIN_EVENT_REQUIRED,services/api/src/routes/uploads.routes.ts,apps/mobile,PASS_CONTRACT_FROZEN_IMPLEMENTATION_VERIFICATION_LATER
POST,/api/v1/uploads/{attachmentId}/scan,WRITE,WRITE-PHASE1,YES,USER,AUTHENTICATED_USER_EQUALS_OWNER_OR_PRIVILEGED_POLICY,PHASE1_SCHEMA_CONTRACT_REQUIRED,STANDARD_API_ENVELOPE_FINAL,201_OR_200,ERROR_TAXONOMY_FINAL,NO,TRANSACTION_OR_IDEMPOTENCY_OR_OPTIMISTIC_VERSION,AUTH_MIDDLEWARE_RATE_LIMIT_POLICY,N/A,PHASE2_DB_MAPPING_REQUIRED,AUDIT_OR_DOMAIN_EVENT_REQUIRED,services/api/src/routes/uploads.routes.ts,apps/mobile,PASS_CONTRACT_FROZEN_IMPLEMENTATION_VERIFICATION_LATER
GET,/api/v1/uploads/{attachmentId}/download,WRITE,WRITE-PHASE1,YES,USER,AUTHENTICATED_USER_EQUALS_OWNER_OR_PRIVILEGED_POLICY,PHASE1_SCHEMA_CONTRACT_REQUIRED,STANDARD_API_ENVELOPE_FINAL,200,ERROR_TAXONOMY_FINAL,NO,READ_CONSISTENCY,AUTH_MIDDLEWARE_RATE_LIMIT_POLICY,N/A,PHASE2_DB_MAPPING_REQUIRED,REQUEST_TRACE_ONLY,services/api/src/routes/uploads.routes.ts,apps/mobile,PASS_CONTRACT_FROZEN_IMPLEMENTATION_VERIFICATION_LATER
GET,/api/v1/uploads/{attachmentId}/content,WRITE,WRITE-PHASE1,YES,USER,AUTHENTICATED_USER_EQUALS_OWNER_OR_PRIVILEGED_POLICY,PHASE1_SCHEMA_CONTRACT_REQUIRED,STANDARD_API_ENVELOPE_FINAL,200,ERROR_TAXONOMY_FINAL,NO,READ_CONSISTENCY,AUTH_MIDDLEWARE_RATE_LIMIT_POLICY,N/A,PHASE2_DB_MAPPING_REQUIRED,REQUEST_TRACE_ONLY,services/api/src/routes/uploads.routes.ts,apps/mobile,PASS_CONTRACT_FROZEN_IMPLEMENTATION_VERIFICATION_LATER
POST,/api/v1/uploads/{attachmentId}/attach,WRITE,WRITE-PHASE1,YES,USER,AUTHENTICATED_USER_EQUALS_OWNER_OR_PRIVILEGED_POLICY,PHASE1_SCHEMA_CONTRACT_REQUIRED,STANDARD_API_ENVELOPE_FINAL,201_OR_200,ERROR_TAXONOMY_FINAL,NO,TRANSACTION_OR_IDEMPOTENCY_OR_OPTIMISTIC_VERSION,AUTH_MIDDLEWARE_RATE_LIMIT_POLICY,N/A,PHASE2_DB_MAPPING_REQUIRED,AUDIT_OR_DOMAIN_EVENT_REQUIRED,services/api/src/routes/uploads.routes.ts,apps/mobile,PASS_CONTRACT_FROZEN_IMPLEMENTATION_VERIFICATION_LATER
GET,/api/v1/users,PROF,PROF-PHASE1,YES,USER,AUTHENTICATED_USER_EQUALS_OWNER_OR_PRIVILEGED_POLICY,PHASE1_SCHEMA_CONTRACT_REQUIRED,STANDARD_API_ENVELOPE_FINAL,200,ERROR_TAXONOMY_FINAL,NO,READ_CONSISTENCY,AUTH_MIDDLEWARE_RATE_LIMIT_POLICY,CURSOR_DEFAULT_20_MAX_100,PHASE2_DB_MAPPING_REQUIRED,REQUEST_TRACE_ONLY,services/api/src/routes/users.routes.ts,apps/mobile,PASS_CONTRACT_FROZEN_IMPLEMENTATION_VERIFICATION_LATER
GET,/api/v1/users/me,PROF,PROF-PHASE1,YES,USER,AUTHENTICATED_USER_EQUALS_OWNER_OR_PRIVILEGED_POLICY,PHASE1_SCHEMA_CONTRACT_REQUIRED,STANDARD_API_ENVELOPE_FINAL,200,ERROR_TAXONOMY_FINAL,NO,READ_CONSISTENCY,AUTH_MIDDLEWARE_RATE_LIMIT_POLICY,N/A,PHASE2_DB_MAPPING_REQUIRED,REQUEST_TRACE_ONLY,services/api/src/routes/users.routes.ts,apps/mobile,PASS_CONTRACT_FROZEN_IMPLEMENTATION_VERIFICATION_LATER
PATCH,/api/v1/users/me,PROF,PROF-PHASE1,YES,USER,AUTHENTICATED_USER_EQUALS_OWNER_OR_PRIVILEGED_POLICY,PHASE1_SCHEMA_CONTRACT_REQUIRED,STANDARD_API_ENVELOPE_FINAL,200,ERROR_TAXONOMY_FINAL,NO,TRANSACTION_OR_IDEMPOTENCY_OR_OPTIMISTIC_VERSION,AUTH_MIDDLEWARE_RATE_LIMIT_POLICY,N/A,PHASE2_DB_MAPPING_REQUIRED,AUDIT_OR_DOMAIN_EVENT_REQUIRED,services/api/src/routes/users.routes.ts,apps/mobile,PASS_CONTRACT_FROZEN_IMPLEMENTATION_VERIFICATION_LATER
GET,/api/v1/users/me/profile,PROF,PROF-PHASE1,YES,USER,AUTHENTICATED_USER_EQUALS_OWNER_OR_PRIVILEGED_POLICY,PHASE1_SCHEMA_CONTRACT_REQUIRED,STANDARD_API_ENVELOPE_FINAL,200,ERROR_TAXONOMY_FINAL,NO,READ_CONSISTENCY,AUTH_MIDDLEWARE_RATE_LIMIT_POLICY,CURSOR_DEFAULT_20_MAX_100,PHASE2_DB_MAPPING_REQUIRED,REQUEST_TRACE_ONLY,services/api/src/routes/users.routes.ts,apps/mobile,PASS_CONTRACT_FROZEN_IMPLEMENTATION_VERIFICATION_LATER
PATCH,/api/v1/users/me/profile,PROF,PROF-PHASE1,YES,USER,AUTHENTICATED_USER_EQUALS_OWNER_OR_PRIVILEGED_POLICY,PHASE1_SCHEMA_CONTRACT_REQUIRED,STANDARD_API_ENVELOPE_FINAL,200,ERROR_TAXONOMY_FINAL,NO,TRANSACTION_OR_IDEMPOTENCY_OR_OPTIMISTIC_VERSION,AUTH_MIDDLEWARE_RATE_LIMIT_POLICY,N/A,PHASE2_DB_MAPPING_REQUIRED,AUDIT_OR_DOMAIN_EVENT_REQUIRED,services/api/src/routes/users.routes.ts,apps/mobile,PASS_CONTRACT_FROZEN_IMPLEMENTATION_VERIFICATION_LATER
POST,/api/v1/users/me/onboarding-complete,PROF,PROF-PHASE1,YES,USER,AUTHENTICATED_USER_EQUALS_OWNER_OR_PRIVILEGED_POLICY,PHASE1_SCHEMA_CONTRACT_REQUIRED,STANDARD_API_ENVELOPE_FINAL,201_OR_200,ERROR_TAXONOMY_FINAL,YES,TRANSACTION_OR_IDEMPOTENCY_OR_OPTIMISTIC_VERSION,AUTH_MIDDLEWARE_RATE_LIMIT_POLICY,N/A,PHASE2_DB_MAPPING_REQUIRED,AUDIT_OR_DOMAIN_EVENT_REQUIRED,services/api/src/routes/users.routes.ts,apps/mobile,PASS_CONTRACT_FROZEN_IMPLEMENTATION_VERIFICATION_LATER
GET,/api/v1/users/me/summary,PROF,PROF-PHASE1,YES,USER,AUTHENTICATED_USER_EQUALS_OWNER_OR_PRIVILEGED_POLICY,PHASE1_SCHEMA_CONTRACT_REQUIRED,STANDARD_API_ENVELOPE_FINAL,200,ERROR_TAXONOMY_FINAL,NO,READ_CONSISTENCY,AUTH_MIDDLEWARE_RATE_LIMIT_POLICY,CURSOR_DEFAULT_20_MAX_100,PHASE2_DB_MAPPING_REQUIRED,REQUEST_TRACE_ONLY,services/api/src/routes/users.routes.ts,apps/mobile,PASS_CONTRACT_FROZEN_IMPLEMENTATION_VERIFICATION_LATER
GET,/api/v1/users/me/my-page-summary,PROF,PROF-PHASE1,YES,USER,AUTHENTICATED_USER_EQUALS_OWNER_OR_PRIVILEGED_POLICY,PHASE1_SCHEMA_CONTRACT_REQUIRED,STANDARD_API_ENVELOPE_FINAL,200,ERROR_TAXONOMY_FINAL,NO,READ_CONSISTENCY,AUTH_MIDDLEWARE_RATE_LIMIT_POLICY,CURSOR_DEFAULT_20_MAX_100,PHASE2_DB_MAPPING_REQUIRED,REQUEST_TRACE_ONLY,services/api/src/routes/users.routes.ts,apps/mobile,PASS_CONTRACT_FROZEN_IMPLEMENTATION_VERIFICATION_LATER
GET,/api/v1/users/me/activity,PROF,PROF-PHASE1,YES,USER,AUTHENTICATED_USER_EQUALS_OWNER_OR_PRIVILEGED_POLICY,PHASE1_SCHEMA_CONTRACT_REQUIRED,STANDARD_API_ENVELOPE_FINAL,200,ERROR_TAXONOMY_FINAL,NO,READ_CONSISTENCY,AUTH_MIDDLEWARE_RATE_LIMIT_POLICY,CURSOR_DEFAULT_20_MAX_100,PHASE2_DB_MAPPING_REQUIRED,REQUEST_TRACE_ONLY,services/api/src/routes/users.routes.ts,apps/mobile,PASS_CONTRACT_FROZEN_IMPLEMENTATION_VERIFICATION_LATER
POST,/api/v1/users/me/withdrawal-request,PROF,PROF-PHASE1,YES,USER,AUTHENTICATED_USER_EQUALS_OWNER_OR_PRIVILEGED_POLICY,PHASE1_SCHEMA_CONTRACT_REQUIRED,STANDARD_API_ENVELOPE_FINAL,201_OR_200,ERROR_TAXONOMY_FINAL,NO,TRANSACTION_OR_IDEMPOTENCY_OR_OPTIMISTIC_VERSION,AUTH_MIDDLEWARE_RATE_LIMIT_POLICY,N/A,PHASE2_DB_MAPPING_REQUIRED,AUDIT_OR_DOMAIN_EVENT_REQUIRED,services/api/src/routes/users.routes.ts,apps/mobile,PASS_CONTRACT_FROZEN_IMPLEMENTATION_VERIFICATION_LATER
POST,/api/v1/users/me/support-tickets,PROF,PROF-PHASE1,YES,USER,AUTHENTICATED_USER_EQUALS_OWNER_OR_PRIVILEGED_POLICY,PHASE1_SCHEMA_CONTRACT_REQUIRED,STANDARD_API_ENVELOPE_FINAL,201_OR_200,ERROR_TAXONOMY_FINAL,NO,TRANSACTION_OR_IDEMPOTENCY_OR_OPTIMISTIC_VERSION,AUTH_MIDDLEWARE_RATE_LIMIT_POLICY,N/A,PHASE2_DB_MAPPING_REQUIRED,AUDIT_OR_DOMAIN_EVENT_REQUIRED,services/api/src/routes/users.routes.ts,apps/mobile,PASS_CONTRACT_FROZEN_IMPLEMENTATION_VERIFICATION_LATER
POST,/api/v1/users/me/withdraw,PROF,PROF-PHASE1,YES,USER,AUTHENTICATED_USER_EQUALS_OWNER_OR_PRIVILEGED_POLICY,PHASE1_SCHEMA_CONTRACT_REQUIRED,STANDARD_API_ENVELOPE_FINAL,201_OR_200,ERROR_TAXONOMY_FINAL,NO,TRANSACTION_OR_IDEMPOTENCY_OR_OPTIMISTIC_VERSION,AUTH_MIDDLEWARE_RATE_LIMIT_POLICY,N/A,PHASE2_DB_MAPPING_REQUIRED,AUDIT_OR_DOMAIN_EVENT_REQUIRED,services/api/src/routes/users.routes.ts,apps/mobile,PASS_CONTRACT_FROZEN_IMPLEMENTATION_VERIFICATION_LATER
POST,/api/v1/users/me/restore,PROF,PROF-PHASE1,YES,USER,AUTHENTICATED_USER_EQUALS_OWNER_OR_PRIVILEGED_POLICY,PHASE1_SCHEMA_CONTRACT_REQUIRED,STANDARD_API_ENVELOPE_FINAL,201_OR_200,ERROR_TAXONOMY_FINAL,NO,TRANSACTION_OR_IDEMPOTENCY_OR_OPTIMISTIC_VERSION,AUTH_MIDDLEWARE_RATE_LIMIT_POLICY,N/A,PHASE2_DB_MAPPING_REQUIRED,AUDIT_OR_DOMAIN_EVENT_REQUIRED,services/api/src/routes/users.routes.ts,apps/mobile,PASS_CONTRACT_FROZEN_IMPLEMENTATION_VERIFICATION_LATER
POST,/api/v1/users/me/privacy-export,PROF,PROF-PHASE1,YES,USER,AUTHENTICATED_USER_EQUALS_OWNER_OR_PRIVILEGED_POLICY,PHASE1_SCHEMA_CONTRACT_REQUIRED,STANDARD_API_ENVELOPE_FINAL,201_OR_200,ERROR_TAXONOMY_FINAL,NO,TRANSACTION_OR_IDEMPOTENCY_OR_OPTIMISTIC_VERSION,AUTH_MIDDLEWARE_RATE_LIMIT_POLICY,N/A,PHASE2_DB_MAPPING_REQUIRED,AUDIT_OR_DOMAIN_EVENT_REQUIRED,services/api/src/routes/users.routes.ts,apps/mobile,PASS_CONTRACT_FROZEN_IMPLEMENTATION_VERIFICATION_LATER
GET,/api/v1/users/me/privacy-exports,PROF,PROF-PHASE1,YES,USER,AUTHENTICATED_USER_EQUALS_OWNER_OR_PRIVILEGED_POLICY,PHASE1_SCHEMA_CONTRACT_REQUIRED,STANDARD_API_ENVELOPE_FINAL,200,ERROR_TAXONOMY_FINAL,NO,READ_CONSISTENCY,AUTH_MIDDLEWARE_RATE_LIMIT_POLICY,CURSOR_DEFAULT_20_MAX_100,PHASE2_DB_MAPPING_REQUIRED,REQUEST_TRACE_ONLY,services/api/src/routes/users.routes.ts,apps/mobile,PASS_CONTRACT_FROZEN_IMPLEMENTATION_VERIFICATION_LATER
GET,/api/v1/users/me/privacy-exports/{exportId},PROF,PROF-PHASE1,YES,USER,AUTHENTICATED_USER_EQUALS_OWNER_OR_PRIVILEGED_POLICY,PHASE1_SCHEMA_CONTRACT_REQUIRED,STANDARD_API_ENVELOPE_FINAL,200,ERROR_TAXONOMY_FINAL,NO,READ_CONSISTENCY,AUTH_MIDDLEWARE_RATE_LIMIT_POLICY,N/A,PHASE2_DB_MAPPING_REQUIRED,REQUEST_TRACE_ONLY,services/api/src/routes/users.routes.ts,apps/mobile,PASS_CONTRACT_FROZEN_IMPLEMENTATION_VERIFICATION_LATER
GET,/api/v1/users/settings,PROF,PROF-PHASE1,YES,USER,AUTHENTICATED_USER_EQUALS_OWNER_OR_PRIVILEGED_POLICY,PHASE1_SCHEMA_CONTRACT_REQUIRED,STANDARD_API_ENVELOPE_FINAL,200,ERROR_TAXONOMY_FINAL,NO,READ_CONSISTENCY,AUTH_MIDDLEWARE_RATE_LIMIT_POLICY,CURSOR_DEFAULT_20_MAX_100,PHASE2_DB_MAPPING_REQUIRED,REQUEST_TRACE_ONLY,services/api/src/routes/users.routes.ts,apps/mobile,PASS_CONTRACT_FROZEN_IMPLEMENTATION_VERIFICATION_LATER
PUT,/api/v1/users/settings,PROF,PROF-PHASE1,YES,USER,AUTHENTICATED_USER_EQUALS_OWNER_OR_PRIVILEGED_POLICY,PHASE1_SCHEMA_CONTRACT_REQUIRED,STANDARD_API_ENVELOPE_FINAL,200,ERROR_TAXONOMY_FINAL,NO,TRANSACTION_OR_IDEMPOTENCY_OR_OPTIMISTIC_VERSION,AUTH_MIDDLEWARE_RATE_LIMIT_POLICY,N/A,PHASE2_DB_MAPPING_REQUIRED,AUDIT_OR_DOMAIN_EVENT_REQUIRED,services/api/src/routes/users.routes.ts,apps/mobile,PASS_CONTRACT_FROZEN_IMPLEMENTATION_VERIFICATION_LATER
PATCH,/api/v1/users/settings,PROF,PROF-PHASE1,YES,USER,AUTHENTICATED_USER_EQUALS_OWNER_OR_PRIVILEGED_POLICY,PHASE1_SCHEMA_CONTRACT_REQUIRED,STANDARD_API_ENVELOPE_FINAL,200,ERROR_TAXONOMY_FINAL,NO,TRANSACTION_OR_IDEMPOTENCY_OR_OPTIMISTIC_VERSION,AUTH_MIDDLEWARE_RATE_LIMIT_POLICY,N/A,PHASE2_DB_MAPPING_REQUIRED,AUDIT_OR_DOMAIN_EVENT_REQUIRED,services/api/src/routes/users.routes.ts,apps/mobile,PASS_CONTRACT_FROZEN_IMPLEMENTATION_VERIFICATION_LATER
GET,/api/v1/users/consents,PROF,PROF-PHASE1,YES,USER,AUTHENTICATED_USER_EQUALS_OWNER_OR_PRIVILEGED_POLICY,PHASE1_SCHEMA_CONTRACT_REQUIRED,STANDARD_API_ENVELOPE_FINAL,200,ERROR_TAXONOMY_FINAL,NO,READ_CONSISTENCY,AUTH_MIDDLEWARE_RATE_LIMIT_POLICY,CURSOR_DEFAULT_20_MAX_100,PHASE2_DB_MAPPING_REQUIRED,REQUEST_TRACE_ONLY,services/api/src/routes/users.routes.ts,apps/mobile,PASS_CONTRACT_FROZEN_IMPLEMENTATION_VERIFICATION_LATER
POST,/api/v1/users/consents,PROF,PROF-PHASE1,YES,USER,AUTHENTICATED_USER_EQUALS_OWNER_OR_PRIVILEGED_POLICY,PHASE1_SCHEMA_CONTRACT_REQUIRED,STANDARD_API_ENVELOPE_FINAL,201_OR_200,ERROR_TAXONOMY_FINAL,NO,TRANSACTION_OR_IDEMPOTENCY_OR_OPTIMISTIC_VERSION,AUTH_MIDDLEWARE_RATE_LIMIT_POLICY,N/A,PHASE2_DB_MAPPING_REQUIRED,AUDIT_OR_DOMAIN_EVENT_REQUIRED,services/api/src/routes/users.routes.ts,apps/mobile,PASS_CONTRACT_FROZEN_IMPLEMENTATION_VERIFICATION_LATER
PUT,/api/v1/users/consents,PROF,PROF-PHASE1,YES,USER,AUTHENTICATED_USER_EQUALS_OWNER_OR_PRIVILEGED_POLICY,PHASE1_SCHEMA_CONTRACT_REQUIRED,STANDARD_API_ENVELOPE_FINAL,200,ERROR_TAXONOMY_FINAL,NO,TRANSACTION_OR_IDEMPOTENCY_OR_OPTIMISTIC_VERSION,AUTH_MIDDLEWARE_RATE_LIMIT_POLICY,N/A,PHASE2_DB_MAPPING_REQUIRED,AUDIT_OR_DOMAIN_EVENT_REQUIRED,services/api/src/routes/users.routes.ts,apps/mobile,PASS_CONTRACT_FROZEN_IMPLEMENTATION_VERIFICATION_LATER
PATCH,/api/v1/users/consents,PROF,PROF-PHASE1,YES,USER,AUTHENTICATED_USER_EQUALS_OWNER_OR_PRIVILEGED_POLICY,PHASE1_SCHEMA_CONTRACT_REQUIRED,STANDARD_API_ENVELOPE_FINAL,200,ERROR_TAXONOMY_FINAL,NO,TRANSACTION_OR_IDEMPOTENCY_OR_OPTIMISTIC_VERSION,AUTH_MIDDLEWARE_RATE_LIMIT_POLICY,N/A,PHASE2_DB_MAPPING_REQUIRED,AUDIT_OR_DOMAIN_EVENT_REQUIRED,services/api/src/routes/users.routes.ts,apps/mobile,PASS_CONTRACT_FROZEN_IMPLEMENTATION_VERIFICATION_LATER
GET,/api/v1/users/privacy/export,PROF,PROF-PHASE1,YES,USER,AUTHENTICATED_USER_EQUALS_OWNER_OR_PRIVILEGED_POLICY,PHASE1_SCHEMA_CONTRACT_REQUIRED,STANDARD_API_ENVELOPE_FINAL,200,ERROR_TAXONOMY_FINAL,NO,READ_CONSISTENCY,AUTH_MIDDLEWARE_RATE_LIMIT_POLICY,CURSOR_DEFAULT_20_MAX_100,PHASE2_DB_MAPPING_REQUIRED,REQUEST_TRACE_ONLY,services/api/src/routes/users.routes.ts,apps/mobile,PASS_CONTRACT_FROZEN_IMPLEMENTATION_VERIFICATION_LATER
POST,/api/v1/users/privacy/export,PROF,PROF-PHASE1,YES,USER,AUTHENTICATED_USER_EQUALS_OWNER_OR_PRIVILEGED_POLICY,PHASE1_SCHEMA_CONTRACT_REQUIRED,STANDARD_API_ENVELOPE_FINAL,201_OR_200,ERROR_TAXONOMY_FINAL,NO,TRANSACTION_OR_IDEMPOTENCY_OR_OPTIMISTIC_VERSION,AUTH_MIDDLEWARE_RATE_LIMIT_POLICY,N/A,PHASE2_DB_MAPPING_REQUIRED,AUDIT_OR_DOMAIN_EVENT_REQUIRED,services/api/src/routes/users.routes.ts,apps/mobile,PASS_CONTRACT_FROZEN_IMPLEMENTATION_VERIFICATION_LATER
GET,/api/v1/users/privacy/export/{exportId},PROF,PROF-PHASE1,YES,USER,AUTHENTICATED_USER_EQUALS_OWNER_OR_PRIVILEGED_POLICY,PHASE1_SCHEMA_CONTRACT_REQUIRED,STANDARD_API_ENVELOPE_FINAL,200,ERROR_TAXONOMY_FINAL,NO,READ_CONSISTENCY,AUTH_MIDDLEWARE_RATE_LIMIT_POLICY,N/A,PHASE2_DB_MAPPING_REQUIRED,REQUEST_TRACE_ONLY,services/api/src/routes/users.routes.ts,apps/mobile,PASS_CONTRACT_FROZEN_IMPLEMENTATION_VERIFICATION_LATER
